Unnamed: 0,prix_eur,prix_m2,type_bien,surface_m2,nb_pieces,nb_chambres,etage,dpe,adresse,code_postal,url,latitude,longitude
27.0,2990000.0,17588.0,Appartement à vendre,170.0,6.0,4.0,Étage 4/6,D,"Chaillot, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/273260733/detail.htm,,
28.0,539000.0,8586.0,Appartement à vendre,62.8,2.0,1.0,Étage 4/5,E,"Jean Moulin-Porte d'Orléans, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/jean-moulin-porte-d-orleans/273229291.htm,,
29.0,2650000.0,19624.0,Appartement à vendre,135.0,4.0,3.0,Étage 1/6,E,"Île Saint Louis, Paris 4ème arrondissement (75004)",75004.0,https://www.bellesdemeures.com/273221011/detail.htm,,
0.0,2880000.0,21491.0,Appartement à vendre,134.0,4.0,3.0,RDC/6,E,"Porte Dauphine, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/273221275/detail.htm,,
1.0,1350000.0,15000.0,Appartement à vendre,90.0,3.0,2.0,Étage 2/6,C,"Gros Caillou, Paris 7ème arrondissement (75007)",75007.0,https://www.bellesdemeures.com/273218439/detail.htm,,
2.0,745000.0,14900.0,Appartement à vendre,50.0,3.0,2.0,Étage 1/2,E,"Saint Victor, Paris 5ème arrondissement (75005)",75005.0,https://www.seloger.com/annonces/achat/appartement/paris-5eme-75/sorbonne/273218513.htm,,
3.0,310000.0,10013.0,Appartement à vendre,31.0,2.0,1.0,RDC/5,F,"Saint Lambert, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/saint-lambert/273208973.htm,,
4.0,545000.0,14263.0,Appartement à vendre,38.2,2.0,1.0,Étage 8/10,D,"Montsouris Dareau, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273181797.htm,,
5.0,770000.0,13276.0,Appartement à vendre,58.0,3.0,2.0,4ème étage,D,"Arts et Métiers, Paris 3ème arrondissement (75003)",75003.0,https://www.seloger.com/annonces/achat/appartement/paris-3eme-75/arts-et-metiers/273170993.htm,,
6.0,2199000.0,11886.0,Appartement à vendre,185.0,5.0,3.0,Étage 1/4,C,"Plaine, Paris 20ème arrondissement (75020)",75020.0,https://www.bellesdemeures.com/273143479/detail.htm,,
7.0,3490000.0,18272.0,Appartement à vendre,191.0,5.0,3.0,Étage 2/6,D,"Hoche-Friedland, Paris 8ème arrondissement (75008)",75008.0,https://www.bellesdemeures.com/273098645/detail.htm,,
8.0,995000.0,13597.0,Appartement à vendre,73.2,2.0,1.0,Étage 10/11,C,"Porte Dauphine, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/273094357/detail.htm,,
9.0,500000.0,11905.0,Appartement à vendre,42.0,2.0,1.0,Étage 6/6,F,"Vendôme, Paris 1er arrondissement (75001)",75001.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273093163.htm,,
10.0,1580000.0,29065.0,Appartement à vendre,54.4,3.0,1.0,Étage 7/7,D,"Triangle d'Or, Paris 8ème arrondissement (75008)",75008.0,https://www.bellesdemeures.com/273091339/detail.htm,,
11.0,855000.0,11104.0,Appartement à vendre,77.0,3.0,1.0,Étage 1/6,D,"Vendôme, Paris 1er arrondissement (75001)",75001.0,https://www.seloger.com/annonces/achat/appartement/paris-1er-75/vendome/273087901.htm,,
12.0,274000.0,10538.0,Appartement à vendre,26.0,1.0,,Étage 2/4,E,"Clignancourt-Jules Joffrin, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273085187.htm,,
13.0,410000.0,12424.0,Appartement à vendre,33.0,2.0,1.0,Étage 1/3,D,"Clichy-Trinité, Paris 9ème arrondissement (75009)",75009.0,https://www.seloger.com/annonces/achat/appartement/paris-9eme-75/clichy-trinite/273085517.htm,,
14.0,766000.0,10351.0,Appartement à vendre,74.0,3.0,1.0,Étage 3/7,G,"Clignancourt-Jules Joffrin, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/clignancourt-jules-joffrin/273084065.htm,,
15.0,319000.0,11393.0,Appartement à vendre,28.0,1.0,,Étage 4/6,E,"Clignancourt-Jules Joffrin, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/clignancourt-jules-joffrin/273084095.htm,,
16.0,600000.0,12000.0,Appartement à vendre,50.0,2.0,1.0,Étage 4/6,D,"Ternes-Maillot, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/ternes-maillot/273075627.htm,,
17.0,3124660.0,22005.0,Appartement à vendre - Première occupation,142.0,4.0,2.0,Étage 5/5,B,"Porte Dauphine, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/porte-dauphine/273074455.htm,,
18.0,799000.0,11925.0,Appartement à vendre,67.0,3.0,2.0,Étage 2/4,D,"Batignolles-Cardinet, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/batignolles-cardinet/273069575.htm,,
19.0,970000.0,10211.0,Appartement à vendre,95.0,4.0,3.0,Étage 2/6,E,"Porte Saint Denis-Paradis, Paris 10ème arrondissement (75010)",75010.0,https://www.seloger.com/annonces/achat/appartement/paris-10eme-75/porte-saint-denis-paradis/273066577.htm,,
20.0,350000.0,18182.0,Studio à vendre,19.3,1.0,,Étage 6/6,G,"Monnaie, Paris 6ème arrondissement (75006)",75006.0,https://www.seloger.com/annonces/achat/appartement/paris-6eme-75/monnaie/273065669.htm,,
21.0,395000.0,9454.0,Appartement à vendre,41.8,2.0,1.0,RDC/6,E,"Ternes-Maillot, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/ternes-maillot/273064789.htm,,
22.0,475000.0,10795.0,Appartement à vendre,44.0,2.0,1.0,Étage 3/4,D,"Emeriau-Zola, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273017057.htm,,
23.0,499000.0,10848.0,Appartement à vendre,46.0,2.0,1.0,RDC,D,"Mouton Duvernet, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/mouton-duvernet/272722607.htm,,
24.0,389000.0,13414.0,Loft à vendre,29.0,1.0,1.0,Étage 1/6,E,"Ternes-Maillot, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/ternes-maillot/271030087.htm,,
25.0,1780000.0,18936.0,Appartement à vendre,94.0,3.0,2.0,2ème étage,C,"Saint Thomas d'Aquin, Paris 7ème arrondissement (75007)",75007.0,https://www.seloger.com/annonces/achat/appartement/paris-7eme-75/saint-thomas-d-aquin/255156675.htm,,
26.0,1248000.0,16168.0,Appartement à vendre,77.2,3.0,2.0,Étage 1/5,D,"Île de la Cité, Paris 4ème arrondissement (75004)",75004.0,https://www.seloger.com/annonces/achat/appartement/paris-1er-75/ile-de-la-cite/260830315.htm,,
27.0,3050000.0,20668.0,Appartement à vendre,147.6,3.0,2.0,Étage 3/3,E,"Saint Thomas d'Aquin, Paris 7ème arrondissement (75007)",75007.0,https://www.seloger.com/annonces/achat/appartement/paris-7eme-75/saint-thomas-d-aquin/268963799.htm,,
28.0,3750000.0,19737.0,Appartement à vendre,190.0,6.0,3.0,Étage 2/2,,"Ternes-Maillot, Paris 17ème arrondissement (75017)",75017.0,https://www.bellesdemeures.com/272647995/detail.htm,,
29.0,750000.0,17857.0,Duplex à vendre,42.0,1.0,,Étage 4/4,G,"Chaillot, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/272592511/detail.htm,,
0.0,690000.0,15895.0,Appartement à vendre,43.4,3.0,2.0,Étage 5/5,D,"Ternes-Maillot, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/ternes-maillot/272558797.htm,,
1.0,591000.0,8390.0,Appartement à vendre,70.4,3.0,2.0,Étage 4/5,D,"Bas Belleville, Paris 19ème arrondissement (75019)",75019.0,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/bas-belleville/271012399.htm,,
2.0,230000.0,8762.0,Appartement à vendre,26.3,1.0,,Étage 3/9,E,"Saint Blaise, Paris 20ème arrondissement (75020)",75020.0,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/saint-blaise/272481149.htm,,
3.0,2900000.0,13654.0,Appartement à vendre,212.4,7.0,5.0,Étage 3/7,D,"Muette Nord, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/272466581/detail.htm,,
4.0,430000.0,10488.0,Appartement à vendre,41.0,2.0,1.0,RDC,F,"Belleville, Paris 20ème arrondissement (75020)",75020.0,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/belleville/272441503.htm,,
5.0,893000.0,8670.0,Appartement à vendre,103.0,4.0,3.0,Étage 1/9,F,"Montsouris Dareau, Paris 14ème arrondissement (75014)",75014.0,https://www.bellesdemeures.com/272435553/detail.htm,,
6.0,820000.0,10513.0,Appartement à vendre,78.0,3.0,2.0,Étage 6/4,E,"Ternes-Maillot, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/ternes-maillot/272425949.htm,,
7.0,324000.0,10782.0,Appartement à vendre,30.1,1.0,,Étage 10/13,E,"Jean Moulin-Porte d'Orléans, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/jean-moulin-porte-d-orleans/272435557.htm,,
8.0,1139000.0,10900.0,Appartement à vendre,104.5,4.0,2.0,RDC/7,F,"Muette Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/muette-sud/269454797.htm,,
9.0,3100000.0,16226.0,Appartement à vendre,191.1,5.0,3.0,Étage 5/8,B,"Muette Nord, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/253785639/detail.htm,,
10.0,1750000.0,20349.0,Duplex à vendre,86.0,4.0,1.0,5 étages,E,"Île de la Cité, Paris 1er arrondissement (75001)",75001.0,https://www.bellesdemeures.com/265169645/detail.htm,,
11.0,840000.0,9231.0,Appartement à vendre,91.0,3.0,3.0,Étage 3/1,E,"Clichy-Batignolles, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-75/272267043.htm,,
12.0,1050000.0,11370.0,Appartement à vendre,92.4,5.0,2.0,RDC/6,D,"La Fourche-Guy Môquet, Paris 17ème arrondissement (75017)",75017.0,https://www.bellesdemeures.com/272265945/detail.htm,,
13.0,2300000.0,13189.0,Appartement à vendre,174.4,5.0,3.0,,D,"Hoche-Friedland, Paris 8ème arrondissement (75008)",75008.0,https://www.seloger.com/annonces/achat/appartement/paris-8eme-75/hoche-friedland/272194699.htm,,
14.0,399000.0,12469.0,Studio à vendre,32.0,1.0,,Étage 2/5,D,"Sainte Avoie, Paris 3ème arrondissement (75003)",75003.0,https://www.seloger.com/annonces/achat/appartement/paris-75/272179193.htm,,
15.0,770000.0,12031.0,Appartement à vendre,64.0,3.0,1.0,Étage 5/5,C,"Sentier-Bonne Nouvelle, Paris 2ème arrondissement (75002)",75002.0,https://www.seloger.com/annonces/achat/appartement/paris-2eme-75/sentier-bonne-nouvelle/272174149.htm,,
16.0,322000.0,10387.0,Appartement à vendre,31.0,2.0,1.0,Étage 3/6,E,"Belleville, Paris 20ème arrondissement (75020)",75020.0,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/belleville/267051831.htm,,
17.0,1000000.0,11765.0,Appartement à vendre,85.0,4.0,2.0,Étage 5/5,D,"Bel-Air Nord, Paris 12ème arrondissement (75012)",75012.0,https://www.bellesdemeures.com/270313687/detail.htm,,
18.0,680000.0,10968.0,Appartement à vendre,62.0,3.0,2.0,Étage 7/7,G,"Danube-Porte des Lilas, Paris 19ème arrondissement (75019)",75019.0,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/danube-porte-des-lilas/263221777.htm,,
19.0,122000.0,8133.0,Appartement à vendre,15.0,1.0,,Étage 2/6,G,"Goutte d'Or-Château Rouge, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/goutte-d-or-chateau-rouge/268828767.htm,,
20.0,698000.0,8835.0,Appartement à vendre,79.0,4.0,1.0,Étage 3/5,D,"Georges Brassens, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/georges-brassens/269731901.htm,,
21.0,1130000.0,12418.0,Appartement à vendre,91.0,4.0,3.0,Étage 3/6,E,"Auteuil Nord, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/auteuil-nord/268415637.htm,,
22.0,700000.0,15909.0,Appartement à vendre,44.0,2.0,1.0,Étage 2/4,C,"Sainte Avoie, Paris 3ème arrondissement (75003)",75003.0,https://www.seloger.com/annonces/achat/appartement/paris-3eme-75/sainte-avoie/268910537.htm,,
23.0,735000.0,12250.0,Appartement à vendre,60.0,3.0,2.0,Étage 5/6,D,"Trudaine-Maubeuge, Paris 9ème arrondissement (75009)",75009.0,https://www.seloger.com/annonces/achat/appartement/paris-9eme-75/trudaine-maubeuge/271756195.htm,,
24.0,1975000.0,16458.0,Appartement à vendre,120.0,4.0,3.0,Étage 1/3,B,"Saint Lambert, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/saint-lambert/268733691.htm,,
25.0,1360000.0,12364.0,Appartement à vendre,110.0,5.0,3.0,Étage 6/9,C,"Auteuil Nord, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/auteuil-nord/269474121.htm,,
26.0,374400.0,12692.0,Appartement à vendre,29.5,2.0,1.0,Étage 3/6,D,"Sentier-Bonne Nouvelle, Paris 2ème arrondissement (75009)",75009.0,https://www.seloger.com/annonces/achat/appartement/paris-75/270827621.htm,,
27.0,610000.0,7821.0,Appartement à vendre,78.0,4.0,3.0,RDC/3,E,"Didot-Porte de Vanves, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/didot-porte-de-vanves/270892643.htm,,
28.0,2670000.0,12136.0,Appartement à vendre,220.0,5.0,3.0,Étage 3/6,D,"Ternes-Maillot, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/ternes-maillot/269491163.htm,,
29.0,455000.0,12639.0,Appartement à vendre - neuf,36.0,2.0,1.0,,B,"Raspail-Montparnasse, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/raspail-montparnasse/269519287.htm,,
0.0,1220000.0,16267.0,Appartement à vendre - neuf,75.0,3.0,2.0,Étage 4/4,,"Bièvres Sud Tolbiac, Paris 13ème arrondissement (75013)",75013.0,https://www.seloger.com/annonces/achat/appartement/paris-13eme-75/bievres-sud-tolbiac/266947631.htm,,
1.0,1083750.0,12750.0,Appartement à vendre - neuf,85.0,4.0,3.0,7ème étage,,"Télégraphe-Pelleport Saint Fargeau, Paris 20ème arrondissement (75020)",75020.0,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/gambetta/266947663.htm,,
2.0,710000.0,11639.0,Appartement à vendre,61.0,3.0,2.0,2ème étage,D,"Batignolles-Cardinet, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273587877.htm,,
3.0,159900.0,11261.0,Appartement à vendre,14.2,1.0,,Étage 4/5,E,"Clichy-Trinité, Paris 9ème arrondissement (75009)",75009.0,https://www.seloger.com/annonces/achat/appartement/paris-9eme-75/clichy-trinite/261435709.htm,,
4.0,1026090.0,13155.0,Maison à vendre - neuf,78.0,3.0,2.0,,,"Télégraphe-Pelleport Saint Fargeau, Paris 20ème arrondissement (75020)",75020.0,https://www.seloger.com/annonces/achat/maison/paris-20eme-75/gambetta/266947681.htm,,
5.0,1500000.0,14933.0,Appartement à vendre,100.5,4.0,3.0,Étage 5/6,E,"Trudaine-Maubeuge, Paris 9ème arrondissement (75009)",75009.0,https://www.bellesdemeures.com/272510015/detail.htm,,
6.0,3390000.0,21213.0,Appartement à vendre,159.8,5.0,3.0,Étage 6/6,B,Paris 14ème arrondissement (75014),75014.0,https://www.bellesdemeures.com/271903263/detail.htm,,
7.0,804000.0,10050.0,Appartement à vendre,80.0,5.0,3.0,Étage 3/8,E,"Dupleix-Motte Picquet, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/dupleix-motte-picquet/271669551.htm,,
8.0,1985000.0,14704.0,Appartement à vendre,135.0,4.0,3.0,Étage 4/6,B,"Parc Monceau, Paris 8ème arrondissement (75008)",75008.0,https://www.seloger.com/annonces/achat/appartement/paris-8eme-75/parc-monceau/271063657.htm,,
9.0,475000.0,10795.0,Appartement à vendre,44.0,3.0,2.0,RDC,E,"Nation-Picpus, Paris 12ème arrondissement (75012)",75012.0,https://www.seloger.com/annonces/achat/appartement/paris-75/271710589.htm,,
10.0,360000.0,7660.0,Appartement à vendre,47.0,2.0,1.0,Étage 2/5,C,"Saint Blaise, Paris 20ème arrondissement (75020)",75020.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273185765.htm,,
11.0,1780000.0,10879.0,Appartement à vendre,163.6,5.0,4.0,4ème étage,D,"Chateau d'Eau-Lancry, Paris 10ème arrondissement (75010)",75010.0,https://www.bellesdemeures.com/273168247/detail.htm,,
12.0,195000.0,12112.0,Appartement à vendre,16.1,1.0,,RDC/6,F,"Vaugirard-Parc des Expositions, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273166369.htm,,
13.0,340000.0,10303.0,Appartement à vendre,33.0,2.0,1.0,Étage 1/6,F,"Dupleix-Motte Picquet, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273121591.htm,,
14.0,2890000.0,15622.0,Appartement à vendre,185.0,5.0,4.0,Étage 3/6,C,"Pereire-Malesherbes, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273112473.htm,,
15.0,609000.0,8956.0,Appartement à vendre,68.0,3.0,2.0,Étage 4/16,E,"Alleray Procession, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/alleray-procession/273105661.htm,,
16.0,650000.0,7143.0,Maison à vendre,91.0,5.0,3.0,,,"Batignolles-Cardinet, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/maison/paris-75/273102247.htm,,
17.0,785000.0,16037.0,Appartement à vendre,49.0,2.0,1.0,1er étage,E,"Saint Thomas d'Aquin, Paris 7ème arrondissement (75007)",75007.0,https://www.seloger.com/annonces/achat/appartement/paris-7eme-75/saint-thomas-d-aquin/273098459.htm,,
18.0,499000.0,12475.0,Appartement à vendre,40.0,2.0,1.0,Étage 1/4,G,"Île Saint Louis, Paris 4ème arrondissement (75004)",75004.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273094349.htm,,
19.0,1700000.0,11409.0,Appartement à vendre,149.0,5.0,4.0,Étage 6/7,E,"Chaillot, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/273065673/detail.htm,,
20.0,2450000.0,12312.0,Appartement à vendre,199.0,6.0,4.0,Étage 3/6,E,Paris 8ème arrondissement (75008),75008.0,https://www.seloger.com/annonces/achat/appartement/paris-8eme-75/273040263.htm,,
21.0,472500.0,10011.0,Appartement à vendre,47.2,1.0,,Étage 6/8,D,"Nation-Alexandre Dumas, Paris 11ème arrondissement (75011)",75011.0,https://www.seloger.com/annonces/achat/appartement/paris-11eme-75/nation-alexandre-dumas/272706557.htm,,
22.0,385000.0,11000.0,Appartement à vendre,35.0,2.0,1.0,Étage 1/6,D,Paris 19ème arrondissement (75019),75019.0,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/272563583.htm,,
23.0,1170000.0,15000.0,Appartement à vendre,78.0,3.0,2.0,Étage 5/6,D,"Chaillot, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/272296745/detail.htm,,
24.0,330000.0,9167.0,Appartement à vendre,36.0,2.0,1.0,Étage 4/6,D,"Didot-Porte de Vanves, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/didot-porte-de-vanves/272188933.htm,,
25.0,1475000.0,16389.0,Appartement à vendre,90.0,3.0,2.0,Étage 4/5,D,"Saint Victor, Paris 5ème arrondissement (75005)",75005.0,https://www.bellesdemeures.com/271765267/detail.htm,,
26.0,614194.0,13068.0,Appartement à vendre,47.0,2.0,1.0,Étage 2/7,B,"Auteuil Nord, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/auteuil-nord/271685553.htm,,
